jq_clN3FEX,0.018378378,0.116756757,0.172972973,1.513513514,0.04,0.035675676,0.118918919,0.312432432,0.210810811,0.891891892,1.184864865,0.396756757,0.396756757,2.262702703,0.161081081,0.379459459,0.090810811,0.006486486,5.992432432,0.847567568,1.552432432,0.327567568,0.194594595,0.006486486,0.281081081,0.704864865,0.037837838,0.107027027,0.125405405,0.051891892,0.03027027,0.082162162,0.250810811,0.166486486,0.065945946,0.058378378,0.006486486,1.572972973,0.022702703,0.024864865,0.047567568,0.725405405,0.604324324,0.117837838,0.00972973,0.044324324,0.157837838,0.047567568,1.35027027,0.770810811,0.163243243,0.925405405,0.147027027,0.878918919,1.661621622,0.422702703,0.059459459,0.4,0.062702703,0.64972973,0.278918919,0.427027027,0.023783784,0.197837838
jpA80RCT8ljL9e,0.034253092,0.089755788,0.130986362,0.944497304,0.057088487,0.031398668,0.103076435,0.162067872,0.150967333,0.422454805,0.554075484,0.201078338,0.166508088,1.149064383,0.146527117,0.160164922,0.068823343,0.068506185,3.559784332,0.767840152,1.134475103,0.052648271,0.458293689,0.039961941,0.196320964,0.366634951,0.020615287,0.030764351,0.238820171,0.108150967,0.050745322,0.054551221,0.193783698,0.077703774,0.03837615,0.059942912,0.055185538,0.670472566,0.039961941,0.037741833,0.081192515,0.712971773,0.451633365,0.257532509,0.028544244,0.121154456,0.169362512,0.055502696,1.165556613,0.323184269,0.159530606,0.719632096,0.102442119,0.802410403,0.720266413,0.418331748,0.176657152,0.244211862,0.060577228,0.189343482,0.181097368,0.165873771,0.039961941,0.039010466
fFRVeo1I,0.04116979,0.216922203,0.204145372,1.624929018,0.08886996,0.090289608,0.145939807,0.262067007,0.169789892,0.844690517,0.744747303,0.254400909,0.378478137,1.83532084,0.211811471,0.278534923,0.081771721,0.067291312,5.134014764,0.661839864,1.174332765,0.11641113,0.227143668,0.084894946,0.182850653,0.512492902,0.050539466,0.065587734,0.304088586,0.111300398,0.101646792,0.0479841,0.310335037,0.148495173,0.10278251,0.074105622,0.101646792,1.120954003,0.030664395,0.042589438,0.120670074,1.045712663,0.605621806,0.438955139,0.043441227,0.233674049,0.131175468,0.04770017,1.405735378,0.612436116,0.21947757,0.843270869,0.11669506,0.96564452,1.49318569,0.484667802,0.160704145,0.447189097,0.079216354,0.429017604,0.363713799,0.360022714,0.10278251,0.20528109
tXiQomcH64W3,0.050646175,0.158225637,0.162067761,1.515892421,0.658400279,0.0457562,0.135172896,0.200139714,0.28257073,1.087320992,0.788333915,0.219699616,0.45162417,2.269647223,0.37233671,0.207125393,0.087670276,0.033181977,4.848061474,1.142507859,1.596926301,0.051344743,0.687390849,0.074048201,0.276632903,0.454418442,0.053091163,0.024100594,0.266154384,0.094655955,0.215857492,0.056234719,0.411805798,0.125392944,0.096053091,0.049947607,0.084876004,1.264407964,0.028641285,0.069158226,0.165211317,1.605309116,0.777156829,0.826056584,0.020607754,0.093258819,0.135871463,0.042961928,1.892769822,0.461753406,0.231924555,0.987076493,0.19455117,1.27907789,0.805798114,0.538945162,0.173943416,0.526021656,0.121900105,0.206776109,0.17079986,0.142857143,0.033181977,0.139713587
dfHWc2_qwC3NDCK,0.029588336,0.265151515,0.135220126,1.300028588,0.472555746,0.034305317,0.138507719,0.130931961,0.171240709,0.717409949,0.503716409,0.202830189,0.338765009,1.608204688,0.364779874,0.167953116,0.1067753,0.032161235,4.274585477,1.148370497,1.647369926,0.072898799,0.677387078,0.053030303,0.321040595,0.498999428,0.024013722,0.013007433,0.286306461,0.082189823,0.05703259,0.062321326,0.357347055,0.232561464,0.087764437,0.033447684,0.159805603,1.051600915,0.020297313,0.074899943,0.135220126,1.413379074,0.815608919,0.597198399,0.016295026,0.067467124,0.099056604,0.061320755,1.70383076,0.287307033,0.191538022,0.765008576,0.077758719,1.34591195,0.636506575,0.400228702,0.151515152,0.509148085,0.138650658,0.257004002,0.170526015,0.135363065,0.028730703,0.184534019
l4LbQ_rAPqo2wp,0.013020833,0.080729167,0.130208333,0.744791667,0.9296875,0.028645833,0.0859375,0.080729167,0.052083333,1.036458333,1.291666667,0.075520833,0.229166667,2.515625,0.174479167,0.091145833,0.34375,0.0078125,2.244791667,0.393229167,0.5625,0.013020833,0.25,0.020833333,0.098958333,0.169270833,0.010416667,0.002604167,0.1328125,0.046875,0.005208333,0.067708333,0.119791667,0.046875,0.028645833,0.0390625,0.036458333,0.552083333,0.015625,0.03125,0.182291667,1.4609375,0.427083333,1.033854167,0.0234375,0.041666667,0.1328125,0.015625,0.627604167,0.088541667,0.161458333,0.260416667,0.028645833,0.403645833,0.2578125,0.15625,0.369791667,0.2421875,0.015625,0.026041667,0.080729167,0.046875,0.018229167,0.020833333
qhV6DmemqXKprwU,0.072819034,0.073359769,0.09444845,0.981254506,0.064888248,0.038031723,0.127613554,0.15591204,0.14852199,0.463410238,0.410778659,0.198990627,0.233777938,1.050288392,0.144196107,0.179704398,0.034967556,0.380677722,3.605803893,0.85111752,1.280100937,0.031002163,0.53442682,0.095529921,0.126532084,0.428983417,0.063626532,0.027937996,0.570115357,0.319394376,0.056596972,0.049387167,0.176820476,0.069574621,0.018385004,0.123648161,0.199170872,0.64924297,0.029740447,0.022350397,0.070475847,0.841925018,0.334174477,0.50702956,0.023431867,0.380136986,0.133922134,0.011175198,1.176820476,0.26297765,0.212869503,0.610129776,0.076604182,0.816510454,0.714852199,0.367519827,0.294520548,0.403749099,0.035508291,0.06074261,0.15555155,0.072819034,0.023612112,0.087599135
wVyVdyXBJi1s,0.062255723,0.140005583,0.136236739,1.150195422,0.062255723,0.036571748,0.14321608,0.167085427,0.177275265,0.390703518,0.516750419,0.212032384,0.218313791,1.069374651,0.139168063,0.156476829,0.040619765,0.137911781,3.692211055,0.845477387,1.226968174,0.022892239,0.618369626,0.040201005,0.138888889,0.381490787,0.025125628,0.017727527,0.36599665,0.129955332,0.039782245,0.067141262,0.17532105,0.064628699,0.029731993,0.092825237,0.110413177,0.60455053,0.033221664,0.030569514,0.106923506,0.759771078,0.3633445,0.389447236,0.046901173,0.208542714,0.132747069,0.034059185,1.267169179,0.256281407,0.17573981,0.730597432,0.069793412,0.927554439,0.728364042,0.495254048,0.181323283,0.398799553,0.042015634,0.138051368,0.17573981,0.149218314,0.035734227,0.037409269
o4d_ZMCaPR669,0.061569416,0.075251509,0.125754527,0.995573441,0.317706237,0.044668008,0.103219316,0.14527163,0.158350101,0.712676056,0.845070423,0.167203219,0.244064386,1.799798793,0.229979879,0.181086519,0.037022133,0.009054326,3.76861167,0.832394366,1.176056338,0.02917505,0.514688129,0.097585513,0.164587525,0.343661972,0.026358149,0.010865191,0.235211268,0.072635815,0.053722334,0.037022133,0.206639839,0.117303823,0.06056338,0.059959759,0.055331992,0.675251509,0.036820926,0.03722334,0.04668008,1.119517103,0.651307847,0.467002012,0.030784708,0.052313883,0.256539235,0.021327968,1.344869215,0.367203219,0.250503018,0.737424547,0.09637827,0.887927565,0.777867203,0.410060362,0.155331992,0.332595573,0.074647887,0.16861167,0.155331992,0.145674044,0.017706237,0.058752515
hfchSKPX25emwy,0.045541838,0.164060357,0.238957476,1.50781893,0.083676269,0.063923182,0.11659808,0.33744856,0.21563786,0.513854595,0.822496571,0.263923182,0.265569273,1.602469136,0.234019204,0.489986283,0.037585734,0.042249657,5.336625514,1.077091907,1.553909465,0.021947874,0.508093278,0.048834019,0.465569273,0.476817558,0.032647462,0.016735254,0.250205761,0.111659808,0.057887517,0.104252401,0.254046639,0.08340192,0.03484225,0.063648834,0.043072702,1.059259259,0.054869684,0.039506173,0.103155007,0.789300412,0.497119342,0.282578875,0.048285322,0.098765432,0.099039781,0.018655693,1.499588477,0.407681756,0.18079561,0.940466392,0.152812071,1.013717421,1.297668038,0.458161866,0.197530864,0.451577503,0.080932785,0.157475995,0.258710562,0.14430727,0.038134431,0.06255144
ge9ua7b,0.038461538,0.190384615,0.320192308,1.651923077,0.090384615,0.080769231,0.179807692,0.234615385,0.203846154,0.636538462,0.433653846,0.261538462,0.289423077,1.249038462,0.15,0.294230769,0.075961538,0.040384615,4.765384615,0.674038462,1.258653846,0.074038462,0.327884615,0.069230769,0.151923077,0.584615385,0.050961538,0.034615385,0.240384615,0.093269231,0.080769231,0.054807692,0.263461538,0.1125,0.098076923,0.075961538,0.048076923,0.894230769,0.026923077,0.029807692,0.124038462,0.863461538,0.475,0.375961538,0.025,0.177884615,0.120192308,0.042307692,1.345192308,0.514423077,0.206730769,0.844230769,0.097115385,0.942307692,1.132692308,0.450961538,0.211538462,0.447115385,0.036538462,0.176923077,0.258653846,0.625961538,0.031730769,0.114423077
f5ndxWrZKIE,0.058566697,0.234869015,0.302920807,1.936013249,0.120144535,0.146341463,0.216952725,0.253236977,0.235019572,0.799457995,0.654170431,0.297049082,0.374736525,1.750978621,0.248268594,0.347937368,0.092442036,0.017765733,5.654622102,0.859831376,1.453026197,0.149954833,0.274616079,0.145739235,0.169226137,0.593194821,0.120144535,0.086118639,0.289671786,0.097560976,0.111562782,0.062330623,0.344173442,0.152213189,0.091388136,0.102830473,0.045919904,1.349744053,0.079343571,0.047274917,0.137910268,1.056910569,0.568804577,0.483739837,0.054200542,0.219662752,0.136856369,0.045167118,1.722673893,0.501957242,0.340861186,1.05480277,0.140168624,1.108852755,1.459650708,0.508581752,0.284101174,0.481481481,0.118187293,0.25715146,0.358777477,0.429539295,0.138060825,0.206112617
q659DpeVQKNpP,0.096224117,0.076735688,0.087697929,0.822168088,0.047503045,0.031668697,0.077953715,0.071863581,0.042630938,0.443361754,0.386114495,0.265529842,0.196102314,0.967113276,0.115712546,0.093788063,0.029232643,0.017052375,2.619975639,0.37637028,0.615103532,0.02679659,0.208282582,0.035322777,0.084043849,0.238733252,0.021924482,0.020706456,0.252131547,0.092570037,0.042630938,0.043848965,0.200974421,0.103532278,0.032886724,0.035322777,0.040194884,0.439707674,0.023142509,0.02679659,0.057247259,0.494518879,0.31181486,0.181485993,0.021924482,0.075517661,0.062119367,0.036540804,0.590742996,0.455542022,0.148599269,0.334957369,0.032886724,0.388550548,0.65773447,0.388550548,0.058465286,0.146163216,0.057247259,0.226552984,0.12911084,0.120584653,0.024360536,0.084043849
SZVNvirefQ,0.155352831,0.172256507,0.199087738,1.337805205,0.09042125,0.044539844,0.160987389,0.188623558,0.126106788,0.762543601,0.760933727,0.202575798,0.293265361,1.744834988,0.190770056,0.220821036,0.106788302,0.030050979,4.768714784,0.890260263,1.384223236,0.05097934,0.552455058,0.064394956,0.18889187,0.493962973,0.033539039,0.041588409,0.414542528,0.131741347,0.086128253,0.14944996,0.479205796,0.195599678,0.060101959,0.079152133,0.068687953,0.901797693,0.052589214,0.049906091,0.118594043,0.963241213,0.632143815,0.329219211,0.039710223,0.129058224,0.16689026,0.063858331,1.393077542,0.572310169,0.279044808,0.865038905,0.074859136,0.953850282,1.177354441,0.464716931,0.132546284,0.410786155,0.086128253,0.413469278,0.259994634,0.233700027,0.043734907,0.096055809
jyzUXkRYN,0.076101469,0.236315087,0.267022697,1.64552737,0.064753004,0.063417891,0.192256342,0.252336449,0.181575434,0.710947931,0.609479306,0.257676903,0.310413885,1.579439252,0.220293725,0.306408545,0.097463284,0.030040053,4.924566088,0.558744993,1.05540721,0.062750334,0.23564753,0.048731642,0.146194927,0.496662216,0.065420561,0.038050734,0.308411215,0.121495327,0.090787717,0.065420561,0.347129506,0.17222964,0.056742323,0.065420561,0.06141522,0.863818425,0.013351135,0.029372497,0.080774366,0.951935915,0.62082777,0.328437917,0.041388518,0.137516689,0.08611482,0.03070761,1.338451268,0.734312417,0.230307076,0.801735648,0.097463284,0.907209613,1.341789052,0.447930574,0.168224299,0.419225634,0.05941255,0.369158879,0.397196262,0.447930574,0.051401869,0.144859813
fGlr0YAbXbu7,0.031569174,0.043949242,0.038068709,0.570102136,0.173320953,0.051996286,0.039306716,0.077684927,0.024450634,0.683379759,0.481584649,0.149489322,0.139275766,1.530176416,0.349736924,0.206747137,0.083255958,0.004023522,1.626431445,0.229959765,0.268337976,0.012999071,0.121015166,0.035592696,0.052305788,0.038378211,0.008047044,0.008666048,0.181058496,0.054781801,0.033735686,0.032188177,0.109254101,0.034354689,0.056019808,0.047972764,0.051686784,0.471680594,0.059733829,0.031878675,0.043330238,0.565150108,0.312596719,0.252553389,0.024450634,0.029712163,0.18539152,0.0909935,0.454658001,0.163416899,0.076756422,0.176725472,0.012380068,0.311049211,0.635406995,0.070566388,0.031569174,0.109873104,0.013618075,0.260290932,0.304549675,0.240482823,0.077065924,0.048591767
hAYtV3a,0.051056821,0.223442218,0.270107055,1.772714795,0.092506176,0.074663739,0.194619819,0.301125446,0.211089761,0.799066703,0.712050508,0.321438375,0.328849849,1.767499314,0.23991216,0.305517431,0.086192698,0.059566292,5.829261598,0.926159758,1.494098271,0.088388691,0.404062586,0.12572056,0.230304694,0.567938512,0.077683228,0.035410376,0.301674444,0.146582487,0.091957178,0.080153719,0.315948394,0.133132034,0.0856437,0.079604721,0.04584134,1.110623113,0.036508372,0.035410376,0.102662641,1.043919846,0.640680758,0.400768597,0.048037332,0.1715619,0.164973923,0.079604721,1.830634093,0.650837222,0.370573703,1.189678836,0.14575899,1.135877024,1.362613231,0.66566017,0.246500137,0.53143014,0.070820752,0.244578644,0.338457315,0.43727697,0.033214384,0.187482844
jNrMqx8XNTHm5K,0.061262376,0.09375,0.077351485,0.889232673,0.056311881,0.044554455,0.099319307,0.119430693,0.116027228,0.555693069,0.474628713,0.18595297,0.218131188,1.234529703,0.176670792,0.164294554,0.044863861,0.119121287,3.368502475,0.589727723,0.896658416,0.031559406,0.314975248,0.099009901,0.105816832,0.306930693,0.038366337,0.038366337,0.298576733,0.144492574,0.045792079,0.062190594,0.200804455,0.08384901,0.047029703,0.057549505,0.067450495,0.622524752,0.035581683,0.025680693,0.07394802,0.718131188,0.424195545,0.29269802,0.020420792,0.163056931,0.232982673,0.028155941,1.056621287,0.370049505,0.239170792,0.614789604,0.073019802,0.670173267,0.831992574,0.324566832,0.206992574,0.293007426,0.043626238,0.235457921,0.202042079,0.158415842,0.04115099,0.088799505
g336FaT2YhXw,0.059823678,0.098236776,0.12059194,1.016372796,0.071788413,0.034634761,0.131926952,0.162783375,0.12940806,0.53243073,0.416876574,0.145465995,0.26070529,1.160264484,0.174118388,0.194899244,0.040617128,0.177896725,3.529911839,0.770465995,1.139798489,0.081234257,0.413098237,0.04534005,0.185453401,0.369332494,0.04534005,0.034319899,0.369962217,0.191120907,0.195528967,0.065806045,0.366813602,0.079030227,0.043765743,0.062972292,0.106738035,0.759760705,0.041561713,0.033060453,0.101070529,0.72638539,0.363350126,0.35988665,0.020780856,0.235201511,0.172229219,0.040302267,1.080604534,0.335957179,0.182304786,0.542191436,0.05824937,0.761964736,0.860201511,0.334382872,0.146725441,0.281171285,0.03243073,0.242758186,0.164987406,0.118387909,0.075566751,0.10768262
uclv3vj26Htvx,0.078383642,0.158714703,0.161798117,1.38088283,0.059234015,0.051444336,0.179974034,0.208860759,0.200908796,0.565076274,0.445796819,0.283998702,0.271665044,1.285946121,0.240830899,0.23401493,0.048036352,0.398896462,4.894839338,1.23531321,1.76403765,0.042356378,0.748296008,0.089256735,0.271665044,0.52872444,0.083739046,0.040571243,0.681434599,0.38510224,0.066049984,0.076436222,0.253164557,0.105160662,0.03099643,0.204803635,0.187114573,0.918370659,0.035053554,0.016715352,0.097857838,1.036189549,0.415449529,0.61652061,0.037812399,0.455858488,0.189873418,0.036189549,1.643135346,0.358974359,0.266147355,0.935410581,0.114248621,1.117656605,0.974845829,0.473060695,0.324569945,0.441739695,0.035540409,0.280915287,0.170399221,0.125446284,0.043005518,0.094936709
ibTZjZXzX,0.099750623,0.1280133,0.136325852,1.125519534,0.164588529,0.044056525,0.112219451,0.207813799,0.162094763,0.72152951,0.6400665,0.193682461,0.271820449,1.602660017,0.222776392,0.218620116,0.058187864,0.128844555,4.173732336,0.668329177,1.04156276,0.070656692,0.277639235,0.06234414,0.219451372,0.373233583,0.038237739,0.039068994,0.453865337,0.188694929,0.057356608,0.090606816,0.292601829,0.110556941,0.051537822,0.087281796,0.122194514,0.97755611,0.036575229,0.114713217,0.10556941,0.985037406,0.542809643,0.441396509,0.027431421,0.187863674,0.104738155,0.037406484,1.302576891,0.549459684,0.196176226,0.773067332,0.098088113,0.91521197,1.077306733,0.337489609,0.125519534,0.32003325,0.04322527,0.348295927,0.372402328,0.252701579,0.028262677,0.08645054
jtTIHLIvgGACAOL,0.01511879,0.084233261,0.139308855,1.034557235,0.064794816,0.062634989,0.123110151,0.168466523,0.157667387,0.435205184,0.51511879,0.226781857,0.200863931,1.152267819,0.181425486,0.1587473,0.041036717,0.144708423,3.568034557,0.843412527,1.262419006,0.080993521,0.406047516,0.056155508,0.255939525,0.419006479,0.044276458,0.021598272,0.298056156,0.14362851,0.045356371,0.062634989,0.191144708,0.080993521,0.032397408,0.086393089,0.084233261,0.998920086,0.032397408,0.033477322,0.140388769,0.777537797,0.42224622,0.349892009,0.022678186,0.207343413,0.140388769,0.041036717,1.25161987,0.309935205,0.200863931,0.681425486,0.097192225,0.866090713,0.678185745,0.323974082,0.227861771,0.287257019,0.030237581,0.280777538,0.246220302,0.180345572,0.029157667,0.037796976
ddpLPfmBUhE8,0.021604938,0.203703704,0.228395062,1.478395062,0.098765432,0.074074074,0.222222222,0.194444444,0.166666667,0.521604938,0.836419753,0.216049383,0.268518519,1.570987654,0.169753086,0.24382716,0.040123457,0.00308642,4.228395062,0.74691358,1.259259259,0.040123457,0.425925926,0.012345679,0.219135802,0.512345679,0.049382716,0.009259259,0.314814815,0.138888889,0.12654321,0.114197531,0.358024691,0.104938272,0.046296296,0.061728395,0.092592593,0.858024691,0.015432099,0.067901235,0.089506173,0.867283951,0.666666667,0.197530864,0.037037037,0.024691358,0.114197531,0.055555556,1.466049383,0.401234568,0.148148148,0.75,0.080246914,1.132716049,0.953703704,0.416666667,0.194444444,0.459876543,0.070987654,0.358024691,0.206790123,0.163580247,0.098765432,0.077160494
lYUYC0uJF19Ka,0.036466775,0.033711507,0.018476499,0.133711507,0.031442464,0.003889789,0.012965964,0.018314425,0.007293355,0.273257699,0.078119935,0.00534846,0.037601297,0.428363047,0.070016207,0.031928687,0.007941653,0.000972447,0.391247974,0.006645057,0.016855754,0.002106969,0.001134522,0.000486224,0.002917342,0.010210697,0,0.0089141,0.100486224,0.02917342,0.013776337,0.01636953,0.188168558,0.131118314,0.031442464,0.024311183,0.012317666,0.064343598,0.006645057,0.017341977,0.012641815,0.302106969,0.218314425,0.082982172,0.003403566,0.037925446,0.039384117,0.032901135,0.028363047,0.09076175,0.002917342,0.013776337,0.001944895,0.022204214,0.199513776,0.014262561,0.002106969,0.018800648,0.029497569,0.145867099,0.050243112,0.050405186,0.027066451,0.014748784
sDsjR2Vs,0.039666919,0.303103709,0.254504164,1.690991673,0.10325511,0.158667676,0.172899319,0.220893263,0.175473126,0.955034065,0.600757002,0.241332324,0.292202877,1.895382286,0.305980318,0.277062831,0.106131718,0.017259652,4.881907646,0.438607116,0.851930356,0.102195307,0.115518547,0.043754731,0.121120363,0.41332324,0.056018168,0.055109765,0.190915973,0.079636639,0.108705526,0.086298259,0.324602574,0.11324754,0.079636639,0.061014383,0.01680545,0.882059046,0.01680545,0.057229372,0.064496593,0.948221045,0.501589705,0.438909917,0.058591976,0.191672975,0.114307343,0.058289175,1.260408781,0.611506435,0.18667676,0.836941711,0.124753974,0.841786525,1.588493565,0.402725208,0.208024224,0.390613172,0.070855413,0.180923543,0.410598032,0.64012112,0.048296745,0.352460257
